Date,Open,High,Low,Close,Volume,Market Cap
4-Sep-15,2.48,2.5,2.42,2.45,60516.00,"14,265,700"
3-Sep-15,2.51,2.52,2.46,2.47,23020.00,"14,412,100"
2-Sep-15,2.54,2.55,2.5,2.51,60914.00,"14,589,500"
1-Sep-15,2.58,2.6,2.53,2.54,70243.00,"14,804,700"
31-Aug-15,2.56,2.59,2.52,2.58,74703.00,"14,678,500"
30-Aug-15,2.6,2.63,2.53,2.56,27911.00,"14,869,600"
29-Aug-15,2.6,2.62,2.55,2.6,39992.00,"14,899,700"
28-Aug-15,2.56,2.64,2.51,2.6,57595.00,"14,664,000"
27-Aug-15,2.61,2.63,2.54,2.56,37604.00,"14,942,900"
26-Aug-15,2.53,2.66,2.49,2.61,37719.00,"14,471,900"
25-Aug-15,2.37,2.56,2.24,2.53,69322.00,"13,506,000"
24-Aug-15,2.63,2.64,2.38,2.38,125485.00,"15,036,300"
23-Aug-15,2.68,2.72,2.62,2.64,30625.00,"15,274,500"
22-Aug-15,2.76,2.78,2.62,2.68,52550.00,"15,728,800"
21-Aug-15,2.78,2.8,2.74,2.76,49749.00,"15,813,000"
20-Aug-15,2.64,2.8,2.63,2.78,49346.00,"15,018,700"
19-Aug-15,2.6,2.78,2.58,2.64,74748.00,"14,812,700"
18-Aug-15,2.91,2.91,2.67,2.67,83076.00,"16,551,500"
17-Aug-15,2.95,3.12,2.91,2.91,80183.00,"16,739,200"
16-Aug-15,2.98,2.99,2.88,2.94,46752.00,"16,899,500"
15-Aug-15,3.02,3.06,2.96,2.98,37005.00,"17,164,800"
14-Aug-15,3.06,3.1,3.02,3.03,74860.00,"17,378,700"
13-Aug-15,3.05,3.07,3,3.06,66249.00,"17,319,800"
12-Aug-15,3.16,3.18,3.06,3.06,113443.00,"17,915,300"
11-Aug-15,3.08,3.16,3.06,3.16,73134.00,"17,437,300"
10-Aug-15,3.1,3.15,3.06,3.08,59702.00,"17,558,200"
9-Aug-15,3.08,3.2,3.08,3.11,77488.00,"17,418,300"
8-Aug-15,3.27,3.29,3.06,3.08,91264.00,"18,477,800"
7-Aug-15,3.51,3.52,3.23,3.26,229950.00,"19,848,100"
6-Aug-15,3.58,3.58,3.51,3.52,48908.00,"20,193,000"
5-Aug-15,3.64,3.67,3.57,3.58,55070.00,"20,547,800"
4-Aug-15,3.61,3.72,3.61,3.64,93372.00,"20,357,800"
3-Aug-15,3.62,3.67,3.56,3.61,56701.00,"20,399,000"
2-Aug-15,3.61,3.65,3.56,3.62,42888.00,"20,345,400"
1-Aug-15,3.68,3.7,3.52,3.61,63209.00,"20,694,700"
31-Jul-15,3.65,3.73,3.61,3.68,69967.00,"20,552,400"
30-Jul-15,3.64,3.7,3.6,3.64,49738.00,"20,455,500"
29-Jul-15,3.69,3.7,3.63,3.64,62902.00,"20,712,400"
28-Jul-15,3.75,3.83,3.69,3.69,99350.00,"21,080,800"
27-Jul-15,3.78,3.83,3.68,3.76,105583.00,"21,228,600"
26-Jul-15,3.75,3.85,3.69,3.78,100372.00,"21,014,500"
25-Jul-15,3.69,3.77,3.65,3.75,64293.00,"20,688,000"
24-Jul-15,3.59,3.71,3.5,3.69,129128.00,"20,106,000"
23-Jul-15,3.63,3.65,3.54,3.58,34491.00,"20,314,600"
22-Jul-15,3.6,3.65,3.57,3.63,50817.00,"20,147,800"
21-Jul-15,3.7,3.73,3.58,3.6,106480.00,"20,691,500"
20-Jul-15,3.62,3.72,3.61,3.69,73913.00,"20,257,500"
19-Jul-15,3.71,3.71,3.6,3.62,66114.00,"20,734,000"
18-Jul-15,3.76,3.99,3.67,3.71,140104.00,"20,996,900"
17-Jul-15,3.54,3.83,3.48,3.76,142970.00,"19,771,100"
16-Jul-15,3.64,3.76,3.49,3.53,87908.00,"20,331,600"
15-Jul-15,3.71,3.77,3.63,3.66,133041.00,"20,673,800"
14-Jul-15,3.75,3.83,3.72,3.72,71054.00,"20,864,500"
13-Jul-15,4.1,4.1,3.66,3.74,181667.00,"22,806,100"
12-Jul-15,3.84,4.25,3.83,4.1,136193.00,"21,381,100"
11-Jul-15,4.07,4.38,3.74,3.84,396245.00,"22,623,400"
10-Jul-15,3.11,4.24,3.08,4.05,607002.00,"17,282,600"
9-Jul-15,2.99,3.13,2.96,3.11,146037.00,"16,587,600"
8-Jul-15,2.96,3.07,2.94,2.98,71222.00,"16,429,100"
7-Jul-15,3.09,3.12,2.96,2.97,77829.00,"17,104,500"
6-Jul-15,3.1,3.21,3.07,3.09,91597.00,"17,158,400"
5-Jul-15,3.09,3.17,3.05,3.09,98324.00,"17,100,200"
4-Jul-15,2.96,3.11,2.93,3.09,134776.00,"16,384,400"
3-Jul-15,2.92,2.99,2.87,2.96,65144.00,"16,115,200"
2-Jul-15,2.8,2.92,2.79,2.91,58716.00,"15,478,600"
1-Jul-15,2.86,2.9,2.78,2.82,49329.00,"15,776,100"
30-Jun-15,2.79,2.93,2.77,2.86,105757.00,"15,375,000"
29-Jun-15,2.73,2.79,2.71,2.79,65253.00,"15,060,700"
28-Jun-15,2.79,2.81,2.68,2.73,80605.00,"15,352,200"
27-Jun-15,2.82,2.87,2.78,2.79,117087.00,"15,502,700"
26-Jun-15,2.83,2.87,2.81,2.82,67021.00,"15,575,000"
25-Jun-15,2.81,2.84,2.8,2.83,82226.00,"15,439,500"
24-Jun-15,2.85,2.88,2.81,2.81,66207.00,"15,662,200"
23-Jun-15,2.89,2.89,2.84,2.85,32546.00,"15,836,600"
22-Jun-15,2.84,2.9,2.84,2.89,60758.00,"15,582,200"
21-Jun-15,2.87,2.88,2.82,2.84,42407.00,"15,747,200"
20-Jun-15,2.9,2.9,2.82,2.87,49018.00,"15,882,700"
19-Jun-15,2.96,2.98,2.88,2.9,76937.00,"16,207,100"
18-Jun-15,3.01,3.02,2.91,2.96,80459.00,"16,455,700"
17-Jun-15,2.99,3.15,2.91,3,127588.00,"16,341,300"
16-Jun-15,2.74,2.99,2.73,2.99,109178.00,"14,980,300"
15-Jun-15,2.81,2.85,2.72,2.74,102014.00,"15,333,500"
14-Jun-15,2.8,2.83,2.75,2.81,87100.00,"15,289,300"
13-Jun-15,2.8,2.85,2.77,2.8,68398.00,"15,249,900"
12-Jun-15,2.78,2.9,2.74,2.8,107756.00,"15,141,500"
11-Jun-15,2.7,2.78,2.68,2.78,67222.00,"14,719,100"
10-Jun-15,2.76,2.77,2.65,2.7,93836.00,"15,043,400"
9-Jun-15,2.83,2.85,2.76,2.77,83639.00,"15,384,300"
8-Jun-15,2.8,2.88,2.8,2.83,78536.00,"15,247,700"
7-Jun-15,2.82,2.85,2.79,2.81,55832.00,"15,308,900"
6-Jun-15,2.82,2.86,2.79,2.82,36093.00,"15,291,500"
5-Jun-15,2.8,2.84,2.72,2.82,43312.00,"15,175,700"
4-Jun-15,2.76,2.83,2.72,2.8,40277.00,"14,968,000"
3-Jun-15,2.8,2.87,2.73,2.75,76345.00,"15,173,000"
2-Jun-15,2.66,2.82,2.64,2.8,68367.00,"14,392,700"
1-Jun-15,2.76,2.78,2.64,2.65,75761.00,"14,952,300"
31-May-15,2.71,2.84,2.7,2.76,57640.00,"14,662,100"
30-May-15,2.82,2.84,2.69,2.71,36938.00,"15,258,300"
29-May-15,2.74,2.85,2.72,2.82,48749.00,"14,798,400"
28-May-15,2.63,2.83,2.61,2.74,69233.00,"14,196,000"
27-May-15,2.67,2.71,2.59,2.63,59342.00,"14,426,200"
26-May-15,2.82,2.9,2.6,2.67,133789.00,"15,224,800"
25-May-15,2.9,2.91,2.8,2.82,55790.00,"15,640,500"
24-May-15,2.87,2.93,2.87,2.9,49767.00,"15,487,700"
23-May-15,2.91,2.92,2.87,2.87,90345.00,"15,707,300"
22-May-15,2.84,2.95,2.81,2.91,108165.00,"15,278,400"
21-May-15,2.88,2.91,2.84,2.84,37087.00,"15,524,500"
20-May-15,2.89,2.9,2.78,2.88,48146.00,"15,532,900"
19-May-15,2.86,2.9,2.79,2.89,34282.00,"15,394,100"
18-May-15,2.93,2.95,2.83,2.86,42345.00,"15,751,100"
17-May-15,3,3.03,2.91,2.93,52827.00,"16,116,000"
16-May-15,2.88,3.06,2.85,3,74901.00,"15,440,600"
15-May-15,2.84,2.94,2.84,2.87,75968.00,"15,253,400"
14-May-15,2.69,2.87,2.66,2.84,81538.00,"14,440,000"
13-May-15,2.72,2.77,2.67,2.69,36403.00,"14,577,900"
12-May-15,2.77,2.78,2.7,2.71,44614.00,"14,839,400"
11-May-15,2.68,2.81,2.64,2.76,73027.00,"14,364,200"
10-May-15,2.76,2.76,2.66,2.68,57877.00,"14,758,300"
9-May-15,2.77,2.79,2.71,2.76,35280.00,"14,836,700"
8-May-15,2.81,2.84,2.73,2.76,51411.00,"15,037,500"
7-May-15,2.82,2.85,2.74,2.81,60248.00,"15,056,800"
6-May-15,2.85,2.98,2.81,2.82,48370.00,"15,229,100"
5-May-15,2.88,2.9,2.78,2.85,26546.00,"15,365,200"
4-May-15,2.71,3.02,2.66,2.88,104785.00,"14,479,000"
3-May-15,2.75,2.83,2.69,2.7,63544.00,"14,652,000"
2-May-15,2.74,2.85,2.73,2.75,46992.00,"14,605,900"
1-May-15,2.97,3.01,2.69,2.74,149552.00,"15,845,500"
30-Apr-15,2.97,3.02,2.89,2.97,84241.00,"15,814,200"
29-Apr-15,3.02,3.05,2.89,2.97,30506.00,"16,075,700"
28-Apr-15,2.99,3.06,2.91,3.04,68693.00,"15,929,400"
27-Apr-15,3.05,3.16,2.92,2.99,88755.00,"16,204,900"
26-Apr-15,3.1,3.1,2.93,3.05,95532.00,"16,447,900"
25-Apr-15,3.19,3.29,3.07,3.1,56721.00,"16,941,600"
24-Apr-15,3.63,3.63,3.06,3.18,184435.00,"19,273,000"
23-Apr-15,3.25,3.74,3.1,3.63,275604.00,"17,232,600"
22-Apr-15,2.89,3.35,2.87,3.25,191228.00,"15,328,200"
21-Apr-15,2.65,2.91,2.62,2.89,80103.00,"14,033,800"
20-Apr-15,2.8,2.83,2.65,2.65,112126.00,"14,803,700"
19-Apr-15,2.93,2.93,2.78,2.8,57969.00,"15,488,700"
18-Apr-15,2.83,2.93,2.8,2.93,45925.00,"14,999,500"
17-Apr-15,3.01,3.03,2.78,2.83,118954.00,"15,927,600"
16-Apr-15,3.02,3.1,2.98,3.01,83054.00,"15,979,400"
15-Apr-15,3.1,3.12,2.98,3.02,82324.00,"16,367,500"
14-Apr-15,3.19,3.21,3.06,3.1,68149.00,"16,840,800"
13-Apr-15,3.31,3.32,3.15,3.21,93897.00,"17,454,100"
12-Apr-15,3.34,3.41,3.26,3.3,46830.00,"17,591,400"
11-Apr-15,3.24,3.43,3.24,3.33,87373.00,"17,055,300"
10-Apr-15,3.42,3.45,3.09,3.23,185593.00,"18,016,800"
9-Apr-15,3.68,3.87,3.38,3.42,172424.00,"19,400,600"
8-Apr-15,3.77,3.86,3.55,3.68,144498.00,"19,854,100"
7-Apr-15,4.09,4.12,3.72,3.78,205259.00,"21,522,900"
6-Apr-15,4.17,4.23,4.03,4.09,115405.00,"21,906,600"
5-Apr-15,4.12,4.21,3.95,4.17,136532.00,"21,661,800"
4-Apr-15,4.36,4.37,3.95,4.13,185199.00,"22,879,800"
3-Apr-15,4.52,4.56,4.28,4.36,138373.00,"23,736,400"
2-Apr-15,3.82,4.6,3.82,4.54,271324.00,"20,066,500"
1-Apr-15,4.02,4.02,3.7,3.83,242957.00,"21,088,600"
31-Mar-15,4.34,4.35,3.96,4.02,163313.00,"22,752,100"
30-Mar-15,4.6,4.61,4.03,4.34,447970.00,"24,108,800"
29-Mar-15,5.03,5.04,4.54,4.6,216958.00,"26,317,500"
28-Mar-15,4.75,5.05,4.71,5.04,206446.00,"24,851,500"
27-Mar-15,4.99,5.1,4.66,4.76,218735.00,"26,088,700"
26-Mar-15,5.28,5.56,4.77,4.99,480884.00,"27,621,600"
25-Mar-15,5.08,6.07,5.04,5.28,902236.00,"26,565,000"
24-Mar-15,4.98,5.25,4.73,5.07,540346.00,"26,014,200"
23-Mar-15,4.61,5.07,4.49,4.98,354223.00,"24,081,000"
22-Mar-15,4.64,4.83,4.32,4.61,342711.00,"24,218,700"
21-Mar-15,3.69,7.11,3.66,4.63,819105.00,"19,240,700"
20-Mar-15,3.35,3.83,3.34,3.7,290947.00,"17,437,500"
19-Mar-15,3.11,3.5,3.06,3.37,162473.00,"16,210,100"
18-Mar-15,3.27,3.4,3.06,3.09,149599.00,"17,046,400"
17-Mar-15,3.31,3.36,3.18,3.27,82356.00,"17,203,000"
16-Mar-15,3.13,3.34,2.97,3.3,209706.00,"16,265,900"
15-Mar-15,2.92,3.14,2.91,3.12,57656.00,"15,203,700"
14-Mar-15,2.9,3.12,2.84,2.93,140162.00,"15,051,800"
13-Mar-15,3.08,3.09,2.86,2.91,240126.00,"15,981,700"
12-Mar-15,3.13,3.22,3.06,3.07,108024.00,"16,240,900"
11-Mar-15,3.05,3.3,3.05,3.13,169890.00,"15,804,600"
10-Mar-15,3.54,3.54,2.92,3.03,399669.00,"18,354,800"
9-Mar-15,3.39,3.65,3.37,3.54,62809.00,"17,573,400"
8-Mar-15,3.43,3.45,3.35,3.39,32276.00,"17,790,600"
7-Mar-15,3.34,3.69,3.32,3.43,45834.00,"17,279,300"
6-Mar-15,3.41,3.47,3.29,3.33,73672.00,"17,673,800"
5-Mar-15,3.5,3.52,3.27,3.41,146630.00,"18,128,000"
4-Mar-15,3.45,3.77,3.4,3.5,193537.00,"17,845,300"
3-Mar-15,3.63,3.7,3.35,3.47,254781.00,"18,783,500"
2-Mar-15,3.33,3.68,3.27,3.62,154771.00,"17,189,200"
1-Mar-15,3.24,3.4,3.15,3.33,89917.00,"16,746,200"
28-Feb-15,3.03,3.24,2.95,3.24,110988.00,"15,644,700"
27-Feb-15,2.73,3.12,2.73,3.04,118275.00,"14,100,600"
26-Feb-15,2.77,2.8,2.67,2.73,74935.00,"14,294,000"
25-Feb-15,2.94,2.96,2.65,2.77,134546.00,"15,133,300"
24-Feb-15,2.53,2.98,2.46,2.94,170477.00,"13,013,100"
23-Feb-15,2.55,2.56,2.44,2.52,80898.00,"13,148,500"
22-Feb-15,2.78,2.86,2.47,2.53,75804.00,"14,299,700"
21-Feb-15,2.74,2.82,2.64,2.78,110159.00,"14,076,800"
20-Feb-15,2.83,2.83,2.66,2.74,61415.00,"14,519,800"
19-Feb-15,2.8,2.86,2.68,2.83,84624.00,"14,398,200"
18-Feb-15,2.64,2.85,2.51,2.84,98988.00,"13,550,000"
17-Feb-15,2.76,2.79,2.63,2.63,103557.00,"14,143,700"
16-Feb-15,2.77,2.9,2.69,2.75,76067.00,"14,226,400"
15-Feb-15,2.89,2.89,2.56,2.76,212369.00,"14,819,700"
14-Feb-15,2.92,3.14,2.75,2.88,208369.00,"14,945,200"
13-Feb-15,2.82,3.29,2.78,2.92,228439.00,"14,443,300"
12-Feb-15,3.2,3.4,2.67,2.81,549894.00,"16,383,400"
11-Feb-15,2.48,3.43,2.46,3.23,774898.00,"12,679,100"
10-Feb-15,2.16,2.49,2.06,2.49,238651.00,"11,049,300"
9-Feb-15,1.84,2.27,1.83,2.17,270445.00,"9,392,880"
8-Feb-15,1.86,1.86,1.8,1.84,44831.00,"9,481,190"
7-Feb-15,1.8,1.87,1.8,1.86,30169.00,"9,163,350"
6-Feb-15,1.77,1.87,1.74,1.79,40361.00,"9,042,210"
5-Feb-15,1.83,1.89,1.73,1.77,49522.00,"9,349,800"
4-Feb-15,1.78,1.86,1.77,1.83,58636.00,"9,079,530"
3-Feb-15,1.93,1.96,1.75,1.79,62006.00,"9,820,270"
2-Feb-15,1.88,1.96,1.78,1.93,154511.00,"9,552,660"
1-Feb-15,1.61,1.93,1.56,1.88,296157.00,"8,174,880"
31-Jan-15,1.64,1.68,1.6,1.61,33035.00,"8,341,480"
30-Jan-15,1.64,1.7,1.61,1.64,53994.00,"8,332,160"
29-Jan-15,1.64,1.68,1.58,1.64,67225.00,"8,338,510"
28-Jan-15,1.82,1.82,1.6,1.65,67481.00,"9,238,150"
27-Jan-15,1.87,1.89,1.68,1.82,73397.00,"9,507,040"
26-Jan-15,1.81,2.09,1.79,1.88,110222.00,"9,158,080"
25-Jan-15,1.74,1.82,1.72,1.81,60453.00,"8,801,230"
24-Jan-15,1.6,1.74,1.58,1.74,51767.00,"8,120,840"
23-Jan-15,1.63,1.64,1.56,1.59,70270.00,"8,246,490"
22-Jan-15,1.6,1.71,1.55,1.63,73737.00,"8,084,380"
21-Jan-15,1.43,1.62,1.42,1.6,108223.00,"7,212,260"
20-Jan-15,1.36,1.43,1.32,1.43,68855.00,"6,855,510"
19-Jan-15,1.31,1.37,1.31,1.37,53757.00,"6,640,150"
18-Jan-15,1.22,1.35,1.19,1.31,43795.00,"6,179,800"
17-Jan-15,1.27,1.29,1.18,1.22,29037.00,"6,428,910"
16-Jan-15,1.29,1.38,1.23,1.28,67351.00,"6,493,510"
15-Jan-15,1.08,1.35,1.08,1.29,31672.00,"5,421,460"
14-Jan-15,1.34,1.35,1.05,1.08,41255.00,"6,754,020"
13-Jan-15,1.66,1.67,1.33,1.35,77956.00,"8,343,790"
12-Jan-15,1.64,1.67,1.62,1.66,46532.00,"8,232,030"
11-Jan-15,1.66,1.69,1.62,1.64,43774.00,"8,331,940"
10-Jan-15,1.73,1.73,1.62,1.66,65124.00,"8,665,460"
9-Jan-15,1.72,1.74,1.69,1.71,45656.00,"8,616,520"
8-Jan-15,1.71,1.74,1.68,1.72,38890.00,"8,594,610"
7-Jan-15,1.72,1.75,1.69,1.72,28206.00,"8,606,930"
6-Jan-15,1.67,1.72,1.63,1.72,31130.00,"8,386,380"
5-Jan-15,1.63,1.69,1.61,1.67,43764.00,"8,171,360"
4-Jan-15,1.72,1.74,1.56,1.63,60683.00,"8,596,550"
3-Jan-15,1.94,1.97,1.72,1.72,62136.00,"9,706,160"
2-Jan-15,1.94,1.95,1.9,1.94,33549.00,"9,710,140"
1-Jan-15,1.97,1.97,1.93,1.94,14957.00,"9,860,760"
31-Dec-14,1.89,1.98,1.88,1.97,52644.00,"9,455,910"
30-Dec-14,1.92,1.95,1.89,1.89,42981.00,"9,570,430"
29-Dec-14,1.95,1.98,1.91,1.91,51742.00,"9,731,420"
28-Dec-14,1.95,1.98,1.92,1.95,32002.00,"9,697,080"
27-Dec-14,2.03,2.03,1.9,1.95,44232.00,"10,096,700"
26-Dec-14,1.82,2.07,1.78,2.03,81565.00,"9,051,380"
25-Dec-14,1.92,1.93,1.78,1.8,67416.00,"9,570,580"
24-Dec-14,1.92,1.99,1.76,1.93,121397.00,"9,532,850"
23-Dec-14,1.9,1.95,1.87,1.92,41369.00,"9,456,910"
22-Dec-14,1.91,2.01,1.86,1.91,98570.00,"9,465,580"
21-Dec-14,1.98,5.78,1.9,1.91,77552.00,"9,816,190"
20-Dec-14,1.88,2.01,1.87,1.98,43232.00,"9,327,450"
19-Dec-14,1.82,1.91,1.78,1.89,47170.00,"9,006,200"
18-Dec-14,1.94,1.94,1.77,1.81,80842.00,"9,596,030"
17-Dec-14,1.98,2.01,1.85,1.94,90504.00,"9,799,650"
16-Dec-14,2.13,2.13,1.97,1.98,71365.00,"10,533,600"
15-Dec-14,2.24,2.24,2.11,2.13,80270.00,"11,055,400"
14-Dec-14,2.23,2.26,2.21,2.24,29243.00,"11,008,700"
13-Dec-14,2.27,2.27,2.22,2.24,26290.00,"11,197,200"
12-Dec-14,2.26,2.28,2.25,2.27,31940.00,"11,154,900"
11-Dec-14,2.23,2.33,2.2,2.29,34058.00,"11,019,200"
10-Dec-14,2.26,2.27,2.22,2.24,39110.00,"11,141,100"
9-Dec-14,2.29,2.3,2.2,2.26,42493.00,"11,274,800"
8-Dec-14,2.38,2.38,2.28,2.3,39250.00,"11,700,300"
7-Dec-14,2.36,2.39,2.33,2.37,64326.00,"11,614,600"
6-Dec-14,2.37,2.39,2.33,2.35,50201.00,"11,636,200"
5-Dec-14,2.33,2.38,2.31,2.37,53824.00,"11,434,000"
4-Dec-14,2.43,2.46,2.32,2.33,72131.00,"11,960,500"
3-Dec-14,2.43,2.44,2.36,2.43,78398.00,"11,919,100"
2-Dec-14,2.36,2.45,2.33,2.43,93651.00,"11,572,600"
1-Dec-14,2.38,2.41,2.35,2.37,46362.00,"11,682,300"
30-Nov-14,2.4,2.43,2.34,2.39,43116.00,"11,762,700"
29-Nov-14,2.38,2.44,2.35,2.37,57108.00,"11,650,000"
28-Nov-14,2.33,2.41,2.28,2.38,46759.00,"11,398,800"
27-Nov-14,2.39,2.4,2.29,2.32,85433.00,"11,715,200"
26-Nov-14,2.37,2.44,2.33,2.36,98080.00,"11,580,000"
25-Nov-14,2.31,2.42,2.28,2.37,59745.00,"11,270,300"
24-Nov-14,2.3,2.39,2.27,2.32,59481.00,"11,219,600"
23-Nov-14,2.26,2.33,2.24,2.31,52642.00,"11,007,000"
22-Nov-14,2.22,2.3,2.2,2.26,56526.00,"10,836,200"
21-Nov-14,2.26,2.27,2.2,2.22,52991.00,"11,033,900"
20-Nov-14,2.37,2.37,2.25,2.26,111780.00,"11,543,700"
19-Nov-14,2.37,2.44,2.34,2.38,87226.00,"11,515,900"
18-Nov-14,2.33,2.45,2.3,2.36,217493.00,"11,318,600"
17-Nov-14,2.73,2.78,2.29,2.33,225043.00,"13,283,300"
16-Nov-14,2.48,2.77,2.48,2.74,135202.00,"12,072,000"
15-Nov-14,2.42,2.5,2.29,2.49,83032.00,"11,770,700"
14-Nov-14,2.56,2.56,2.29,2.41,106611.00,"12,427,100"
13-Nov-14,2.66,2.77,2.47,2.58,108337.00,"12,889,400"
12-Nov-14,2.43,2.85,2.43,2.64,229563.00,"11,786,600"
11-Nov-14,2.54,2.65,2.38,2.43,193795.00,"12,292,600"
10-Nov-14,2.98,3,2.52,2.53,311577.00,"14,455,600"
9-Nov-14,2.73,3.01,2.68,2.99,375396.00,"13,233,100"
8-Nov-14,2.13,2.76,2.12,2.73,310275.00,"10,305,200"
7-Nov-14,1.99,2.5,1.99,2.13,383517.00,"9,635,590"
6-Nov-14,1.75,1.99,1.74,1.99,82374.00,"8,460,600"
5-Nov-14,1.65,1.78,1.65,1.75,61099.00,"7,955,980"
4-Nov-14,1.62,1.71,1.57,1.65,67425.00,"7,836,300"
3-Nov-14,1.66,1.73,1.63,1.63,38374.00,"7,996,890"
2-Nov-14,1.67,1.75,1.65,1.66,41301.00,"8,040,050"
1-Nov-14,1.79,1.82,1.62,1.67,32686.00,"8,623,210"
31-Oct-14,1.78,1.82,1.73,1.79,53915.00,"8,565,990"
30-Oct-14,1.61,1.8,1.61,1.79,90240.00,"7,731,250"
29-Oct-14,1.89,1.91,1.6,1.61,135790.00,"9,097,940"
28-Oct-14,1.92,1.95,1.88,1.9,33227.00,"9,221,770"
27-Oct-14,1.93,1.96,1.9,1.91,31037.00,"9,228,950"
26-Oct-14,1.92,2.01,1.9,1.93,40296.00,"9,181,280"
25-Oct-14,2.03,2.05,1.92,1.92,40232.00,"9,697,730"
24-Oct-14,2.1,2.11,2,2.04,61719.00,"10,052,600"
23-Oct-14,2.07,2.12,2.03,2.11,50299.00,"9,884,060"
22-Oct-14,2.07,2.19,2.04,2.07,100270.00,"9,888,470"
21-Oct-14,2.1,2.19,2.06,2.08,70427.00,"10,034,800"
20-Oct-14,2.26,2.28,2.08,2.11,111213.00,"10,792,100"
19-Oct-14,2.29,2.32,2.24,2.27,41570.00,"10,921,900"
18-Oct-14,2.28,2.36,2.21,2.29,40729.00,"10,828,300"
17-Oct-14,2.18,2.48,2.14,2.27,82247.00,"10,347,500"
16-Oct-14,2.07,2.3,2.07,2.18,104953.00,"9,846,070"
15-Oct-14,2.07,2.24,2,2.07,87647.00,"9,824,590"
14-Oct-14,2.57,2.57,2.04,2.06,218533.00,"12,198,800"
13-Oct-14,2.13,2.62,2.04,2.57,136242.00,"10,100,600"
12-Oct-14,2.16,2.18,2.04,2.14,90788.00,"10,251,400"
11-Oct-14,2.24,2.28,2.04,2.17,103367.00,"10,585,800"
10-Oct-14,2.39,2.47,2.23,2.24,63434.00,"11,325,100"
9-Oct-14,2.33,2.46,2.26,2.4,107387.00,"11,026,600"
8-Oct-14,2.12,2.36,2.09,2.34,61348.00,"10,013,700"
7-Oct-14,2.25,2.34,2.05,2.13,149260.00,"10,621,100"
6-Oct-14,2.25,2.42,2.14,2.25,51204.00,"10,621,800"
5-Oct-14,2.24,2.32,2.07,2.25,54743.00,"10,532,900"
4-Oct-14,2.4,2.5,2.16,2.24,55246.00,"11,314,000"
3-Oct-14,2.44,2.52,2.36,2.4,58977.00,"11,461,000"
2-Oct-14,2.46,2.49,2.41,2.44,45955.00,"11,578,000"
1-Oct-14,2.7,2.88,2.45,2.46,223263.00,"12,700,400"
30-Sep-14,2.86,2.97,2.62,2.7,154649.00,"13,412,300"
29-Sep-14,2.9,3.05,2.82,2.85,75316.00,"13,597,700"
28-Sep-14,2.84,3.04,2.75,2.9,120161.00,"13,315,400"
27-Sep-14,2.88,2.97,2.77,2.84,69607.00,"13,511,200"
26-Sep-14,3,3.05,2.8,2.89,99224.00,"14,055,000"
25-Sep-14,3.34,3.34,2.93,3,102167.00,"15,629,100"
24-Sep-14,3.42,10.31,3.34,3.34,74906.00,"15,981,900"
23-Sep-14,3.36,3.51,3.17,3.4,146543.00,"15,705,000"
22-Sep-14,2.97,3.4,2.97,3.36,138652.00,"13,883,800"
21-Sep-14,3.18,3.27,2.92,2.97,142460.00,"14,832,500"
20-Sep-14,3.43,3.58,3.14,3.18,211501.00,"15,998,300"
19-Sep-14,3.87,3.92,3.37,3.43,353146.00,"18,024,200"
18-Sep-14,3.78,3.95,3.59,3.87,438932.00,"17,592,300"
17-Sep-14,3.33,3.88,3.3,3.75,574556.00,"15,496,100"
16-Sep-14,3.09,3.36,3.04,3.33,130826.00,"14,358,700"
15-Sep-14,2.8,3.37,2.77,3.07,288266.00,"13,008,200"
14-Sep-14,2.88,2.91,2.77,2.8,93526.00,"13,379,600"
13-Sep-14,2.85,2.89,2.77,2.87,85324.00,"13,233,400"
12-Sep-14,2.81,2.85,2.73,2.85,64957.00,"13,041,200"
11-Sep-14,2.82,2.87,2.77,2.8,39876.00,"13,101,500"
10-Sep-14,2.91,2.95,2.82,2.82,61808.00,"13,508,300"
9-Sep-14,2.78,2.93,2.73,2.91,58552.00,"12,872,700"
8-Sep-14,2.9,2.95,2.74,2.78,89576.00,"13,432,500"
7-Sep-14,2.98,3.09,2.9,2.9,70704.00,"13,777,400"
6-Sep-14,2.84,3.21,2.79,2.98,221277.00,"13,110,700"
5-Sep-14,3.09,3.09,2.68,2.84,241196.00,"14,256,300"
4-Sep-14,2.66,3.4,2.6,3.08,393252.00,"12,295,500"
3-Sep-14,2.32,2.78,2.3,2.64,173985.00,"10,716,400"
2-Sep-14,2.27,2.36,2.26,2.32,52918.00,"10,450,100"
1-Sep-14,2.4,2.42,2.27,2.27,73377.00,"11,072,200"
31-Aug-14,2.44,2.47,2.22,2.41,112735.00,"11,238,900"
30-Aug-14,2.55,2.6,2.35,2.43,85691.00,"11,735,400"
29-Aug-14,2.38,2.59,2.36,2.55,148519.00,"10,944,500"
28-Aug-14,2.29,2.55,2.15,2.37,158460.00,"10,516,400"
27-Aug-14,2.72,2.72,2.18,2.29,328963.00,"12,514,400"
26-Aug-14,2.69,2.88,2.57,2.72,157503.00,"12,326,200"
25-Aug-14,3.09,3.09,2.67,2.68,133764.00,"14,164,300"
24-Aug-14,2.99,3.13,2.98,3.09,64140.00,"13,697,900"
23-Aug-14,3.17,3.31,2.98,2.99,132039.00,"14,503,600"
22-Aug-14,3.37,3.42,2.81,3.17,286798.00,"15,430,600"
